<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.11.03	14:00:00	1621.48	1622.19	1616.68	1619.85	5957	0	0
2022.11.03	15:00:00	1619.64	1625.10	1618.20	1618.37	8867	0	0
2022.11.03	16:00:00	1618.36	1623.64	1617.21	1619.34	9843	0	0
2022.11.03	17:00:00	1619.63	1631.62	1618.98	1631.19	10985	0	0
2022.11.03	18:00:00	1631.24	1631.47	1625.60	1626.00	7579	0	0
2022.11.03	19:00:00	1626.00	1628.49	1624.94	1627.16	5221	0	0
2022.11.03	20:00:00	1627.17	1630.80	1627.05	1629.43	3355	0	0
2022.11.03	21:00:00	1629.49	1632.03	1628.54	1631.21	3993	0	0
2022.11.03	22:00:00	1631.24	1632.39	1630.89	1630.99	2733	0	0
2022.11.03	23:00:00	1631.03	1631.29	1629.26	1629.61	1113	0	0
2022.11.04	01:00:00	1628.82	1630.42	1628.56	1630.24	675	0	8
2022.11.04	02:00:00	1630.29	1630.29	1629.42	1629.77	658	0	0
2022.11.04	03:00:00	1629.87	1632.19	1629.58	1630.75	1683	0	0
2022.11.04	04:00:00	1630.81	1633.98	1629.25	1633.89	2295	0	0
2022.11.04	05:00:00	1633.92	1637.24	1633.07	1636.61	1967	0	0
2022.11.04	06:00:00	1636.61	1640.12	1636.44	1639.25	2100	0	0
2022.11.04	07:00:00	1639.18	1647.07	1638.61	1646.88	2377	0	0
2022.11.04	08:00:00	1646.88	1648.61	1645.71	1647.13	3321	0	0
2022.11.04	09:00:00	1647.18	1649.77	1645.58	1647.24	3259	0	0
2022.11.04	10:00:00	1647.19	1649.58	1643.98	1645.02	3820	0	0
2022.11.04	11:00:00	1645.02	1649.76	1644.97	1647.98	4587	0	0
2022.11.04	12:00:00	1647.98	1652.42	1643.92	1645.99	5706	0	0
2022.11.04	13:00:00	1645.93	1651.90	1645.39	1649.60	4541	0	0
2022.11.04	14:00:00	1649.60	1653.56	1649.37	1651.43	5093	0	0
2022.11.04	15:00:00	1651.43	1660.55	1641.53	1659.67	11145	0	0
2022.11.04	16:00:00	1659.60	1667.93	1658.91	1667.46	13231	0	0
2022.11.04	17:00:00	1667.45	1675.46	1666.30	1673.30	11168	0	0
2022.11.04	18:00:00	1673.21	1674.72	1670.27	1671.27	8295	0	0
2022.11.04	19:00:00	1671.17	1674.41	1667.85	1673.32	6082	0	0
2022.11.04	20:00:00	1673.32	1675.01	1672.17	1674.51	4143	0	0
2022.11.04	21:00:00	1674.60	1681.69	1673.41	1680.57	4229	0	0
2022.11.04	22:00:00	1680.59	1681.17	1678.49	1680.83	3829	0	0
2022.11.04	23:00:00	1680.74	1681.70	1679.70	1681.14	1395	0	0
2022.11.07	01:00:00	1674.56	1680.23	1672.31	1672.72	3210	0	0
2022.11.07	02:00:00	1672.80	1675.21	1671.47	1673.66	2258	0	0
2022.11.07	03:00:00	1673.75	1675.38	1670.67	1672.49	3165	0	0
2022.11.07	04:00:00	1672.49	1673.55	1670.40	1672.59	2289	0	0
2022.11.07	05:00:00	1672.54	1674.88	1671.10	1673.61	1750	0	0
2022.11.07	06:00:00	1673.56	1673.57	1671.09	1672.51	1373	0	0
2022.11.07	07:00:00	1672.56	1674.84	1671.82	1672.33	2053	0	0
2022.11.07	08:00:00	1672.33	1672.58	1670.39	1670.99	1810	0	0
2022.11.07	09:00:00	1671.09	1671.58	1666.88	1668.14	4178	0	0
2022.11.07	10:00:00	1668.15	1676.14	1667.08	1674.99	5446	0	0
2022.11.07	11:00:00	1675.09	1680.44	1674.90	1678.63	5694	0	0
2022.11.07	12:00:00	1678.63	1680.19	1677.30	1678.28	3663	0	0
2022.11.07	13:00:00	1678.27	1678.49	1675.99	1677.06	3107	0	0
2022.11.07	14:00:00	1677.01	1678.04	1674.65	1677.26	3809	0	0
2022.11.07	15:00:00	1677.39	1678.79	1673.60	1678.02	6770	0	0
2022.11.07	16:00:00	1678.03	1681.87	1677.37	1679.84	8641	0	0
2022.11.07	17:00:00	1679.88	1679.93	1673.95	1678.96	7657	0	0
2022.11.07	18:00:00	1679.02	1680.24	1676.10	1678.67	4793	0	0
2022.11.07	19:00:00	1678.67	1678.87	1675.42	1677.10	3261	0	0
2022.11.07	20:00:00	1677.08	1678.04	1675.82	1676.81	2425	0	0
2022.11.07	21:00:00	1676.81	1677.21	1675.19	1675.52	2403	0	0
2022.11.07	22:00:00	1675.54	1676.35	1674.27	1674.41	2726	0	0
2022.11.07	23:00:00	1674.43	1675.42	1674.30	1675.27	1336	0	0
2022.11.08	01:00:00	1674.22	1675.20	1673.58	1674.14	1066	0	7
2022.11.08	02:00:00	1674.16	1675.86	1672.53	1675.50	1625	0	0
2022.11.08	03:00:00	1675.55	1676.72	1672.81	1673.58	3345	0	0
2022.11.08	04:00:00	1673.66	1674.42	1672.19	1673.34	2931	0	0
2022.11.08	05:00:00	1673.31	1674.02	1672.80	1672.87	1762	0	0
2022.11.08	06:00:00	1672.87	1673.45	1669.45	1670.16	1636	0	0
2022.11.08	07:00:00	1670.17	1670.24	1668.27	1668.34	2394	0	0
2022.11.08	08:00:00	1668.38	1671.58	1668.20	1670.49	2980	0	0
2022.11.08	09:00:00	1670.53	1671.37	1668.20	1670.40	3920	0	0
2022.11.08	10:00:00	1670.35	1671.15	1666.31	1666.98	5666	0	0
2022.11.08	11:00:00	1666.89	1671.67	1664.72	1671.58	4917	0	0
2022.11.08	12:00:00	1671.58	1672.07	1669.80	1670.57	3309	0	0
2022.11.08	13:00:00	1670.52	1673.35	1669.94	1672.60	3540	0	0
2022.11.08	14:00:00	1672.68	1673.28	1670.05	1670.98	4556	0	0
2022.11.08	15:00:00	1670.99	1675.27	1670.80	1672.98	5127	0	0
2022.11.08	16:00:00	1672.97	1680.32	1672.88	1679.27	5955	0	0
2022.11.08	17:00:00	1679.04	1714.24	1678.80	1713.11	13797	0	0
2022.11.08	18:00:00	1713.11	1716.91	1712.41	1715.18	6807	0	0
2022.11.08	19:00:00	1715.27	1716.36	1710.23	1715.02	3953	0	0
2022.11.08	20:00:00	1715.08	1716.89	1710.80	1713.02	5820	0	0
2022.11.08	21:00:00	1713.02	1713.77	1708.25	1711.72	6166	0	0
2022.11.08	22:00:00	1711.72	1713.26	1710.89	1712.09	5241	0	0
2022.11.08	23:00:00	1712.09	1713.35	1711.54	1712.43	1498	0	0
2022.11.09	01:00:00	1712.15	1713.43	1710.67	1711.59	1662	0	0
2022.11.09	02:00:00	1711.59	1712.29	1709.07	1709.21	2431	0	0
2022.11.09	03:00:00	1709.27	1710.61	1706.99	1707.05	3399	0	0
2022.11.09	04:00:00	1707.15	1709.18	1707.10	1708.21	2187	0	0
2022.11.09	05:00:00	1708.21	1712.54	1708.18	1709.31	2594	0	0
2022.11.09	06:00:00	1709.36	1709.46	1707.59	1708.54	1716	0	0
2022.11.09	07:00:00	1708.51	1710.18	1707.49	1709.47	2386	0	0
2022.11.09	08:00:00	1709.52	1710.39	1708.17	1710.16	2439	0	0
2022.11.09	09:00:00	1710.16	1712.78	1709.69	1711.71	3724	0	0
2022.11.09	10:00:00	1711.74	1715.84	1711.45	1713.59	6761	0	0
2022.11.09	11:00:00	1713.64	1713.88	1707.10	1708.08	5242	0	0
2022.11.09	12:00:00	1708.09	1709.02	1703.98	1708.80	6185	0	0
2022.11.09	13:00:00	1708.79	1710.09	1707.86	1708.90	4171	0	0
2022.11.09	14:00:00	1708.85	1710.07	1707.04	1707.85	3961	0	0
2022.11.09	15:00:00	1707.86	1710.09	1703.10	1710.07	7580	0	0
2022.11.09	16:00:00	1710.06	1716.38	1709.70	1711.79	7633	0	0
2022.11.09	17:00:00	1711.66	1722.29	1707.46	1711.57	11533	0	0
2022.11.09	18:00:00	1711.63	1714.42	1711.30	1712.41	5771	0	0
2022.11.09	19:00:00	1712.40	1713.43	1710.81	1712.57	4271	0	0
2022.11.09	20:00:00	1712.69	1713.01	1704.19	1705.33	5993	0	0
2022.11.09	21:00:00	1705.37	1706.38	1702.24	1703.83	4592	0	0
2022.11.09	22:00:00	1703.74	1707.51	1703.40	1704.58	3871	0	0
2022.11.09	23:00:00	1704.63	1707.18	1704.63	1706.90	1851	0	0
2022.11.10	01:00:00	1706.29	1706.79	1703.86	1706.47	1528	0	0
2022.11.10	02:00:00	1706.49	1707.09	1705.12	1706.49	1855	0	0
2022.11.10	03:00:00	1706.54	1708.92	1705.17	1706.77	2927	0	0
2022.11.10	04:00:00	1706.77	1708.79	1705.78	1708.79	2739	0	0
2022.11.10	05:00:00	1708.69	1710.18	1707.74	1709.42	2132	0	0
2022.11.10	06:00:00	1709.42	1709.96	1708.53	1709.75	956	0	0
2022.11.10	07:00:00	1709.75	1712.28	1709.41	1712.20	2279	0	0
2022.11.10	08:00:00	1712.19	1712.59	1708.82	1709.90	2251	0	0
2022.11.10	09:00:00	1709.84	1709.84	1705.31	1705.92	3962	0	0
2022.11.10	10:00:00	1705.91	1710.23	1705.63	1707.42	5863	0	0
2022.11.10	11:00:00	1707.33	1708.85	1704.61	1707.11	5052	0	0
2022.11.10	12:00:00	1707.09	1708.40	1704.00	1708.35	4840	0	0
2022.11.10	13:00:00	1708.37	1709.25	1705.53	1707.48	5210	0	0
2022.11.10	14:00:00	1707.57	1709.40	1706.91	1709.36	4804	0	0
2022.11.10	15:00:00	1709.36	1737.14	1708.87	1733.16	13531	0	0
2022.11.10	16:00:00	1733.15	1745.18	1732.61	1743.98	16416	0	0
2022.11.10	17:00:00	1743.99	1753.33	1743.74	1750.98	13621	0	0
2022.11.10	18:00:00	1750.99	1751.44	1743.62	1750.04	9826	0	0
2022.11.10	19:00:00	1750.07	1750.10	1746.32	1748.42	6378	0	0
2022.11.10	20:00:00	1748.81	1752.25	1748.50	1750.67	5243	0	0
2022.11.10	21:00:00	1750.67	1754.85	1750.19	1754.14	3846	0	0
2022.11.10	22:00:00	1754.14	1756.09	1752.45	1755.79	4154	0	0
2022.11.10	23:00:00	1755.74	1757.23	1754.00	1755.49	3140	0	0
2022.11.11	01:00:00	1754.24	1754.54	1752.03	1752.16	1935	0	0
2022.11.11	02:00:00	1752.16	1753.40	1750.41	1751.73	2952	0	0
2022.11.11	03:00:00	1751.80	1753.43	1747.28	1747.52	4029	0	0
2022.11.11	04:00:00	1747.56	1753.15	1747.56	1752.82	3831	0	0
2022.11.11	05:00:00	1752.80	1753.09	1750.47	1751.34	2390	0	0
2022.11.11	06:00:00	1751.34	1753.28	1749.78	1752.98	1738	0	0
2022.11.11	07:00:00	1752.94	1763.08	1752.47	1760.82	4868	0	0
2022.11.11	08:00:00	1760.82	1764.34	1755.64	1758.01	4675	0	0
2022.11.11	09:00:00	1758.14	1762.97	1755.75	1761.07	6973	0	0
2022.11.11	10:00:00	1761.07	1766.23	1755.47	1765.36	8739	0	0
2022.11.11	11:00:00	1765.36	1766.00	1760.88	1763.95	7117	0	0
2022.11.11	12:00:00	1763.96	1766.59	1757.38	1758.20	7371	0	0
2022.11.11	13:00:00	1758.21	1760.62	1755.13	1759.35	6596	0	0
2022.11.11	14:00:00	1759.41	1761.93	1756.82	1761.29	5785	0	0
2022.11.11	15:00:00	1761.29	1766.11	1759.32	1765.59	7876	0	0
2022.11.11	16:00:00	1765.59	1765.66	1755.60	1761.02	8780	0	0
2022.11.11	17:00:00	1759.53	1764.58	1758.21	1763.70	10025	0	0
2022.11.11	18:00:00	1763.75	1764.84	1759.69	1763.74	7506	0	0
2022.11.11	19:00:00	1763.75	1765.72	1762.74	1764.60	4741	0	0
2022.11.11	20:00:00	1764.63	1767.33	1763.27	1765.39	3676	0	0
2022.11.11	21:00:00	1765.39	1768.12	1764.42	1768.12	3491	0	0
2022.11.11	22:00:00	1768.08	1768.14	1765.46	1767.84	3709	0	0
2022.11.11	23:00:00	1767.81	1772.64	1766.37	1771.22	1608	0	0
2022.11.14	01:00:00	1764.86	1766.69	1761.31	1763.52	2563	0	0
2022.11.14	02:00:00	1763.50	1765.04	1761.88	1764.32	3480	0	0
2022.11.14	03:00:00	1764.30	1766.27	1761.68	1762.73	5521	0	0
2022.11.14	04:00:00	1762.74	1763.57	1760.87	1763.21	3277	0	0
2022.11.14	05:00:00	1763.21	1766.36	1763.02	1763.41	3112	0	0
2022.11.14	06:00:00	1763.43	1763.69	1759.32	1761.27	2229	0	0
2022.11.14	07:00:00	1761.22	1762.04	1757.93	1758.42	3776	0	0
2022.11.14	08:00:00	1758.45	1763.60	1758.14	1761.50	4056	0	0
2022.11.14	09:00:00	1761.49	1763.71	1760.20	1762.34	3693	0	0
2022.11.14	10:00:00	1762.31	1766.24	1761.20	1762.01	7362	0	0
2022.11.14	11:00:00	1762.01	1762.06	1757.11	1757.20	6261	0	0
2022.11.14	12:00:00	1757.20	1758.29	1754.38	1757.62	5551	0	0
2022.11.14	13:00:00	1757.71	1757.71	1753.26	1756.33	4497	0	0
2022.11.14	14:00:00	1756.23	1762.11	1755.50	1761.86	4916	0	0
2022.11.14	15:00:00	1761.94	1764.19	1758.76	1763.75	7303	0	0
2022.11.14	16:00:00	1763.75	1770.39	1762.42	1769.09	6827	0	0
2022.11.14	17:00:00	1769.19	1775.12	1768.51	1771.57	8069	0	0
2022.11.14	18:00:00	1771.61	1771.99	1766.59	1769.71	6517	0	0
2022.11.14	19:00:00	1769.71	1772.55	1769.48	1770.83	4214	0	0
2022.11.14	20:00:00	1770.84	1773.86	1770.32	1773.28	3219	0	0
2022.11.14	21:00:00	1773.28	1773.98	1771.47	1773.01	2722	0	0
2022.11.14	22:00:00	1773.06	1774.49	1771.40	1772.15	2857	0	0
2022.11.14	23:00:00	1772.10	1772.49	1771.08	1771.13	1096	0	0
2022.11.15	01:00:00	1770.19	1770.93	1769.15	1769.48	1246	0	7
2022.11.15	02:00:00	1769.48	1770.18	1767.12	1767.89	2351	0	0
2022.11.15	03:00:00	1767.88	1772.37	1767.12	1769.15	4645	0	0
2022.11.15	04:00:00	1769.15	1772.34	1768.20	1770.92	3035	0	0
2022.11.15	05:00:00	1770.92	1772.25	1770.21	1771.30	2573	0	0
2022.11.15	06:00:00	1771.25	1771.72	1770.02	1770.93	1236	0	0
2022.11.15	07:00:00	1770.92	1773.74	1770.63	1770.85	2681	0	0
2022.11.15	08:00:00	1770.83	1771.51	1768.68	1770.04	3430	0	0
2022.11.15	09:00:00	1770.15	1784.48	1769.95	1782.90	6760	0	0
2022.11.15	10:00:00	1783.00	1783.09	1773.92	1777.56	7682	0	0
2022.11.15	11:00:00	1777.56	1779.03	1773.00	1776.26	6276	0	0
2022.11.15	12:00:00	1776.50	1777.41	1773.81	1776.76	5170	0	0
2022.11.15	13:00:00	1776.75	1777.77	1775.00	1776.93	4270	0	0
2022.11.15	14:00:00	1776.93	1777.35	1773.88	1775.32	4272	0	0
2022.11.15	15:00:00	1775.42	1786.60	1773.27	1777.25	13550	0	0
2022.11.15	16:00:00	1777.24	1779.46	1768.28	1772.10	15285	0	0
2022.11.15	17:00:00	1772.09	1774.32	1768.41	1771.23	11395	0	0
2022.11.15	18:00:00	1771.18	1775.04	1768.59	1770.65	7545	0	0
2022.11.15	19:00:00	1770.65	1773.12	1768.09	1772.40	5727	0	0
2022.11.15	20:00:00	1772.46	1785.75	1768.32	1777.93	10947	0	0
2022.11.15	21:00:00	1778.02	1779.17	1772.69	1778.59	11621	0	0
2022.11.15	22:00:00	1778.69	1780.36	1776.78	1778.41	4638	0	0
2022.11.15	23:00:00	1778.42	1779.72	1777.79	1778.63	2095	0	0
2022.11.16	01:00:00	1778.24	1781.26	1777.37	1780.77	1908	0	1
2022.11.16	02:00:00	1780.79	1781.42	1776.77	1777.48	3167	0	0
2022.11.16	03:00:00	1777.46	1777.51	1773.66	1774.43	5961	0	0
2022.11.16	04:00:00	1774.44	1777.04	1774.08	1776.87	4118	0	0
2022.11.16	05:00:00	1776.96	1777.09	1771.76	1771.90	3287	0	0
2022.11.16	06:00:00	1771.90	1773.00	1770.34	1772.01	1806	0	0
2022.11.16	07:00:00	1772.16	1775.88	1771.00	1774.12	4160	0	0
2022.11.16	08:00:00	1774.12	1774.91	1772.12	1773.39	3565	0	0
2022.11.16	09:00:00	1773.62	1777.72	1771.33	1776.80	4619	0	0
2022.11.16	10:00:00	1776.86	1779.30	1775.98	1779.22	5651	0	0
2022.11.16	11:00:00	1779.22	1783.55	1779.00	1782.90	5975	0	0
2022.11.16	12:00:00	1782.98	1785.11	1781.27	1782.36	5789	0	0
2022.11.16	13:00:00	1782.36	1784.40	1780.44	1783.54	4717	0	0
2022.11.16	14:00:00	1783.51	1783.53	1778.97	1780.86	4811	0	0
2022.11.16	15:00:00	1780.85	1781.53	1774.55	1779.19	9247	0	0
2022.11.16	16:00:00	1779.24	1780.39	1773.11	1775.26	11434	0	0
2022.11.16	17:00:00	1775.28	1779.88	1772.94	1779.71	10851	0	0
2022.11.16	18:00:00	1779.71	1780.09	1773.90	1774.54	5979	0	0
2022.11.16	19:00:00	1774.55	1776.69	1773.26	1774.73	5246	0	0
2022.11.16	20:00:00	1774.75	1775.59	1770.96	1772.95	4566	0	0
2022.11.16	21:00:00	1772.95	1775.26	1772.45	1774.53	3020	0	0
2022.11.16	22:00:00	1774.48	1776.25	1773.05	1774.30	2740	0	0
2022.11.16	23:00:00	1774.34	1774.78	1773.41	1773.77	1380	0	0
2022.11.17	01:00:00	1773.31	1774.60	1773.06	1773.86	957	0	0
2022.11.17	02:00:00	1773.86	1774.55	1772.92	1773.50	1485	0	0
2022.11.17	03:00:00	1773.50	1774.78	1769.36	1769.85	2837	0	0
2022.11.17	04:00:00	1769.88	1769.98	1766.51	1767.52	3645	0	0
2022.11.17	05:00:00	1767.65	1767.65	1763.01	1763.99	3091	0	0
2022.11.17	06:00:00	1764.06	1764.21	1762.08	1762.40	2311	0	0
2022.11.17	07:00:00	1762.35	1764.03	1761.41	1763.10	3820	0	0
2022.11.17	08:00:00	1763.08	1768.44	1762.88	1768.03	3329	0	0
2022.11.17	09:00:00	1768.03	1769.08	1765.33	1767.08	4395	0	0
2022.11.17	10:00:00	1767.08	1771.05	1767.05	1767.05	6786	0	0
2022.11.17	11:00:00	1767.06	1768.53	1763.52	1765.55	4915	0	0
2022.11.17	12:00:00	1765.54	1766.04	1761.78	1762.62	4887	0	0
2022.11.17	13:00:00	1762.62	1765.79	1761.51	1765.57	6397	0	0
2022.11.17	14:00:00	1765.59	1767.62	1761.26	1764.28	8048	0	0
2022.11.17	15:00:00	1764.53	1766.19	1756.37	1756.62	10935	0	0
2022.11.17	16:00:00	1756.62	1761.25	1754.49	1759.83	9421	0	0
2022.11.17	17:00:00	1759.82	1762.89	1758.31	1760.26	9258	0	0
2022.11.17	18:00:00	1760.26	1760.48	1755.48	1758.15	4965	0	0
2022.11.17	19:00:00	1758.07	1761.14	1757.74	1760.25	4837	0	0
2022.11.17	20:00:00	1760.25	1762.36	1759.50	1760.92	4066	0	0
2022.11.17	21:00:00	1760.93	1761.84	1759.87	1760.83	3899	0	0
2022.11.17	22:00:00	1760.83	1761.45	1759.71	1761.01	3580	0	0
2022.11.17	23:00:00	1761.01	1761.27	1760.15	1760.18	1122	0	0
2022.11.18	01:00:00	1760.40	1761.04	1759.38	1760.09	1301	0	0
2022.11.18	02:00:00	1760.06	1763.75	1760.02	1763.08	1904	0	0
2022.11.18	03:00:00	1763.05	1764.56	1761.97	1763.07	3723	0	0
2022.11.18	04:00:00	1763.05	1764.48	1762.47	1762.76	2864	0	0
2022.11.18	05:00:00	1762.76	1765.72	1761.40	1764.89	3062	0	0
2022.11.18	06:00:00	1764.89	1765.24	1762.17	1762.62	1854	0	0
2022.11.18	07:00:00	1762.60	1764.19	1761.16	1764.08	2084	0	0
2022.11.18	08:00:00	1764.08	1764.63	1762.77	1763.88	2174	0	0
2022.11.18	09:00:00	1763.88	1766.96	1763.33	1765.59	3127	0	0
2022.11.18	10:00:00	1765.49	1765.90	1761.85	1762.77	6054	0	0
2022.11.18	11:00:00	1762.76	1767.72	1760.76	1764.23	6079	0	0
2022.11.18	12:00:00	1764.23	1765.68	1762.97	1765.16	4071	0	0
2022.11.18	13:00:00	1765.21	1765.71	1759.99	1760.36	4656	0	0
2022.11.18	14:00:00	1760.35	1762.67	1759.18	1760.04	3640	0	0
2022.11.18	15:00:00	1759.94	1764.21	1758.18	1760.25	6309	0	0
2022.11.18	16:00:00	1760.26	1761.20	1749.96	1753.58	8590	0	0
2022.11.18	17:00:00	1753.67	1758.66	1751.07	1757.31	8510	0	0
2022.11.18	18:00:00	1757.32	1757.99	1753.01	1754.27	6141	0	0
2022.11.18	19:00:00	1754.27	1755.01	1750.15	1751.38	4239	0	0
2022.11.18	20:00:00	1751.44	1752.85	1749.07	1749.07	3392	0	0
2022.11.18	21:00:00	1749.08	1749.65	1747.55	1748.41	2453	0	0
2022.11.18	22:00:00	1748.39	1749.87	1747.72	1748.66	3176	0	0
2022.11.18	23:00:00	1748.65	1750.96	1748.50	1750.61	1223	0	0
2022.11.21	01:00:00	1750.15	1752.62	1749.80	1752.37	1562	0	0
2022.11.21	02:00:00	1752.28	1752.99	1749.49	1750.51	1568	0	0
2022.11.21	03:00:00	1750.46	1750.47	1744.43	1746.24	3045	0	0
2022.11.21	04:00:00	1746.33	1746.33	1743.81	1744.39	2819	0	0
2022.11.21	05:00:00	1744.39	1746.95	1744.28	1746.87	1393	0	0
2022.11.21	06:00:00	1746.87	1747.48	1745.06	1746.05	1344	0	0
2022.11.21	07:00:00	1746.13	1747.13	1744.38	1746.78	1785	0	0
2022.11.21	08:00:00	1746.68	1747.09	1744.63	1745.39	2025	0	0
2022.11.21	09:00:00	1745.30	1746.87	1742.10	1742.54	3606	0	0
2022.11.21	10:00:00	1742.56	1744.18	1740.61	1742.08	5885	0	0
2022.11.21	11:00:00	1742.06	1742.89	1736.96	1738.48	6200	0	0
2022.11.21	12:00:00	1738.44	1742.25	1738.02	1741.79	3954	0	0
2022.11.21	13:00:00	1741.69	1741.70	1739.87	1740.06	2348	0	0
2022.11.21	14:00:00	1740.01	1741.20	1739.21	1740.42	2989	0	0
2022.11.21	15:00:00	1740.49	1747.02	1739.40	1743.57	5348	0	0
2022.11.21	16:00:00	1743.56	1746.47	1739.97	1741.36	8215	0	0
2022.11.21	17:00:00	1741.37	1742.06	1735.95	1736.73	6483	0	0
2022.11.21	18:00:00	1736.68	1736.73	1732.55	1733.01	4292	0	0
2022.11.21	19:00:00	1733.03	1737.40	1732.94	1736.66	3974	0	0
2022.11.21	20:00:00	1736.59	1739.67	1736.13	1737.23	3666	0	0
2022.11.21	21:00:00	1737.17	1739.34	1735.43	1735.43	2349	0	0
2022.11.21	22:00:00	1735.43	1739.34	1735.43	1739.24	2337	0	0
2022.11.21	23:00:00	1739.24	1739.35	1737.72	1737.72	819	0	0
2022.11.22	01:00:00	1738.16	1738.99	1737.42	1738.55	1004	0	9
2022.11.22	02:00:00	1738.55	1741.64	1738.02	1740.88	2066	0	0
2022.11.22	03:00:00	1740.83	1744.97	1740.47	1743.62	3488	0	0
2022.11.22	04:00:00	1743.62	1743.79	1741.84	1743.45	2526	0	0
2022.11.22	05:00:00	1743.45	1745.06	1742.14	1744.21	2165	0	0
2022.11.22	06:00:00	1744.18	1745.68	1743.71	1745.14	1769	0	0
2022.11.22	07:00:00	1745.26	1745.34	1740.95	1741.60	2684	0	0
2022.11.22	08:00:00	1741.59	1743.02	1740.63	1740.80	2965	0	0
2022.11.22	09:00:00	1740.80	1744.95	1740.33	1743.09	4281	0	0
2022.11.22	10:00:00	1743.09	1746.33	1742.01	1744.63	6823	0	0
2022.11.22	11:00:00	1744.63	1748.46	1743.87	1747.02	5328	0	0
2022.11.22	12:00:00	1747.02	1748.19	1746.02	1746.13	2900	0	0
2022.11.22	13:00:00	1746.14	1749.82	1745.77	1748.55	4819	0	0
2022.11.22	14:00:00	1748.61	1748.61	1745.95	1746.43	3483	0	0
2022.11.22	15:00:00	1746.43	1748.12	1743.06	1743.70	5759	0	0
2022.11.22	16:00:00	1743.76	1746.68	1741.75	1742.87	6289	0	0
2022.11.22	17:00:00	1742.80	1744.69	1741.72	1741.92	6109	0	0
2022.11.22	18:00:00	1741.92	1742.26	1739.82	1741.93	4286	0	0
2022.11.22	19:00:00	1741.93	1742.05	1738.60	1739.66	3343	0	0
2022.11.22	20:00:00	1739.59	1740.47	1737.69	1738.73	2936	0	0
2022.11.22	21:00:00	1738.73	1738.99	1737.07	1738.23	2843	0	0
2022.11.22	22:00:00	1738.21	1740.74	1737.32	1740.39	2077	0	0
2022.11.22	23:00:00	1740.34	1740.57	1739.61	1739.96	742	0	0
2022.11.23	01:00:00	1739.60	1741.27	1739.60	1741.17	887	0	0
2022.11.23	02:00:00	1741.17	1742.91	1741.00	1741.28	1412	0	0
2022.11.23	03:00:00	1741.29	1742.29	1739.02	1740.29	2155	0	0
2022.11.23	04:00:00	1740.29	1741.77	1738.99	1741.68	1963	0	0
2022.11.23	05:00:00	1741.68	1741.68	1736.88	1737.20	2086	0	0
2022.11.23	06:00:00	1737.20	1737.20	1733.00	1735.00	1589	0	0
2022.11.23	07:00:00	1735.09	1736.79	1733.59	1736.53	1611	0	0
2022.11.23	08:00:00	1736.53	1740.19	1736.38	1738.95	2096	0	0
2022.11.23	09:00:00	1738.93	1745.78	1738.15	1744.27	3955	0	0
2022.11.23	10:00:00	1744.30	1744.78	1739.41	1739.49	4292	0	0
2022.11.23	11:00:00	1739.55	1740.21	1735.57	1739.62	4697	0	0
2022.11.23	12:00:00	1739.62	1739.84	1734.53	1737.17	3509	0	0
2022.11.23	13:00:00	1737.18	1739.79	1736.58	1739.47	2986	0	0
2022.11.23	14:00:00	1739.50	1739.68	1736.33	1736.74	3316	0	0
2022.11.23	15:00:00	1736.74	1740.12	1721.67	1736.86	8635	0	0
2022.11.23	16:00:00	1736.86	1747.69	1735.68	1742.70	8522	0	0
2022.11.23	17:00:00	1742.67	1744.07	1738.86	1743.48	8578	0	0
2022.11.23	18:00:00	1743.53	1743.87	1741.19	1742.36	4848	0	0
2022.11.23	19:00:00	1742.28	1744.61	1741.36	1743.39	3059	0	0
2022.11.23	20:00:00	1743.35	1746.51	1743.22	1743.77	2394	0	0
2022.11.23	21:00:00	1743.78	1753.36	1742.55	1751.94	5829	0	0
2022.11.23	22:00:00	1751.99	1752.64	1750.50	1751.24	2260	0	0
2022.11.23	23:00:00	1751.24	1751.28	1749.32	1749.43	896	0	0
2022.11.24	01:00:00	1749.25	1752.27	1748.93	1752.22	1345	0	0
2022.11.24	02:00:00	1752.25	1755.12	1752.25	1753.48	2166	0	0
2022.11.24	03:00:00	1753.48	1756.06	1752.33	1755.51	4570	0	0
2022.11.24	04:00:00	1755.51	1755.92	1754.06	1755.04	3030	0	0
2022.11.24	05:00:00	1755.03	1756.59	1754.82	1756.29	2270	0	0
2022.11.24	06:00:00	1756.33	1756.88	1755.29	1755.70	1669	0	0
2022.11.24	07:00:00	1755.69	1755.87	1753.08	1753.19	2307	0	0
2022.11.24	08:00:00	1753.19	1755.81	1752.64	1755.30	3013	0	0
2022.11.24	09:00:00	1755.29	1757.61	1753.61	1753.82	3929	0	0
2022.11.24	10:00:00	1753.80	1756.95	1752.44	1755.67	5517	0	0
2022.11.24	11:00:00	1755.71	1758.19	1755.64	1756.40	4668	0	0
2022.11.24	12:00:00	1756.40	1758.65	1754.59	1756.26	4883	0	0
2022.11.24	13:00:00	1756.32	1758.63	1755.81	1758.31	4010	0	0
2022.11.24	14:00:00	1758.30	1758.60	1756.92	1757.35	3682	0	0
2022.11.24	15:00:00	1757.32	1757.68	1755.15	1757.05	5005	0	0
2022.11.24	16:00:00	1757.00	1757.42	1755.54	1756.11	4132	0	0
